Type Object,Object ID (Generated),Object ID (Ground Truth),Match Score (%)
relationship,relationship--a6f7bf24-eb77-41a2-9e63-d6f5b47436e8,relationship--a095acd6-9bb7-4f40-a8a8-19896ffa4523,0.0
relationship,relationship--b77ea310-7e7d-43e1-87ec-08eaeb1513c0,relationship--8c04e7a9-16c5-4b8b-aea6-a0bf45329126,51.42857142857144
relationship,relationship--0fcee6e5-0bdf-46c7-ab67-d1fca483c425,relationship--a095acd6-9bb7-4f40-a8a8-19896ffa4523,0.0
relationship,relationship--908a2f15-0c51-469c-abb4-e6f4c3f34247,relationship--a095acd6-9bb7-4f40-a8a8-19896ffa4523,0.0
relationship,relationship--5472286d-df61-4c38-8b53-0489c1f46d9f,relationship--a095acd6-9bb7-4f40-a8a8-19896ffa4523,0.0
relationship,relationship--c0759d06-90ee-49d6-afa2-30156ed0131e,relationship--8c04e7a9-16c5-4b8b-aea6-a0bf45329126,51.42857142857144
relationship,relationship--cd04a4d2-98af-47c4-8fd1-1d61268245de,relationship--a095acd6-9bb7-4f40-a8a8-19896ffa4523,0.0
relationship,relationship--d3e7adc8-1945-4462-b19e-1849317dee80,relationship--a095acd6-9bb7-4f40-a8a8-19896ffa4523,0.0
relationship,relationship--16a63b5b-d990-44ff-b778-4211253e2a27,relationship--a095acd6-9bb7-4f40-a8a8-19896ffa4523,0.0
relationship,relationship--e7f785ad-f7ab-41be-a897-6ec0fd5274d0,relationship--8c04e7a9-16c5-4b8b-aea6-a0bf45329126,51.42857142857144
relationship,relationship--78a5e43b-e12d-4bcb-8d4a-45d51819de0e,relationship--a095acd6-9bb7-4f40-a8a8-19896ffa4523,0.0
relationship,relationship--d2d2fe1e-a483-4135-a469-e3b9841a57d8,relationship--a095acd6-9bb7-4f40-a8a8-19896ffa4523,0.0
relationship,relationship--2090209c-66de-496c-82c3-779be3033d80,relationship--a095acd6-9bb7-4f40-a8a8-19896ffa4523,0.0
