Type Object,Object ID (Generated),Object ID (Ground Truth),Match Score (%)
indicator,indicator--0cb3bf10-4113-492e-a558-c3b3bf610c78,indicator--7d706c82-df03-4f9c-809b-f7c650327d19,0.0
indicator,indicator--8608c198-3ea9-420a-ac35-004dd965f843,indicator--7d706c82-df03-4f9c-809b-f7c650327d19,0.0
indicator,indicator--6e550335-fc84-4dbc-854e-5bc09421dfe1,indicator--fb0e6532-3e91-4076-b24a-4eb39cc86919,0.0
indicator,indicator--8f414fce-62ea-4e96-8d07-a7cd291dd62e,indicator--fb0e6532-3e91-4076-b24a-4eb39cc86919,0.0
indicator,indicator--da5a47be-6a25-4fc5-9cb9-c26652732707,indicator--fb0e6532-3e91-4076-b24a-4eb39cc86919,0.0
indicator,indicator--3c13f546-9a0c-4434-adf6-7279e3bfa95a,indicator--fb0e6532-3e91-4076-b24a-4eb39cc86919,0.0
indicator,indicator--c2528edc-3eb6-4cee-a59d-4e7db5e628b2,indicator--fb0e6532-3e91-4076-b24a-4eb39cc86919,94.11764705882352
indicator,indicator--a0df8ac8-72d4-4857-9b25-3c69c6946096,indicator--fb0e6532-3e91-4076-b24a-4eb39cc86919,0.0
indicator,indicator--e856e3d5-d960-4b77-9689-cedeaaeb7cb8,indicator--fb0e6532-3e91-4076-b24a-4eb39cc86919,0.0
indicator,indicator--ea0039af-8f58-46b9-b726-09b1c0247bd8,indicator--fb0e6532-3e91-4076-b24a-4eb39cc86919,0.0
indicator,indicator--2077d15e-9ffc-42c6-a4a4-317885dbb6dd,indicator--6fcf2b29-51d6-402f-9804-bf53713dab23,94.11764705882352
indicator,indicator--aa7c92d5-8f9b-4959-8ddd-99df3fa5fab6,indicator--fb0e6532-3e91-4076-b24a-4eb39cc86919,0.0
indicator,indicator--89283a36-32bd-4360-bd77-72ac8f7416a7,indicator--fb0e6532-3e91-4076-b24a-4eb39cc86919,0.0
indicator,indicator--4d901f2b-e64b-4521-a515-6cf830828122,indicator--232ec417-ffb6-4fb7-a172-22b92b72c974,94.11764705882352
indicator,indicator--1ba73cc2-5a79-47e6-9fcc-d929789b5bc8,indicator--fb0e6532-3e91-4076-b24a-4eb39cc86919,0.0
indicator,indicator--d2e1d85f-5456-40e7-92d4-e891c78d45b8,indicator--fb0e6532-3e91-4076-b24a-4eb39cc86919,0.0
relationship,relationship--2f56c29a-81f7-4304-af3e-640661c25d2a,relationship--4a7fb741-55a2-4f63-84a8-11cc120d18bf,51.42857142857144
relationship,relationship--ac92bd8e-fb55-4c84-a2d3-03d99dbdc72d,relationship--2f56c29a-81f7-4304-af3e-640661c25d2a,28.000000000000004
relationship,relationship--4a7fb741-55a2-4f63-84a8-11cc120d18bf,relationship--00452ca2-013d-452e-a8b1-18e4b8771852,65.05820105820106
relationship,relationship--735661bb-7980-4498-b898-e73b4c867bad,relationship--ab041e9e-4a8d-4052-9586-3ba1193a515d,40.0
relationship,relationship--272ed36d-8fb2-4c76-b03b-dce29feb4185,relationship--ab041e9e-4a8d-4052-9586-3ba1193a515d,81.42857142857143
relationship,relationship--6e131ab9-6516-4a0d-a084-074e7dd1f036,relationship--ed8911bf-07b3-4aa4-aaee-90c317570b6b,12.0
relationship,relationship--355e17db-3709-42cc-ad6a-f22d4ad91ff7,relationship--ed8911bf-07b3-4aa4-aaee-90c317570b6b,74.0952380952381
relationship,relationship--160c6e33-a431-44f5-8aad-4b4a9664e590,relationship--4b57f623-fb5f-4936-9c7a-bbc8ff0b4fb9,34.93333333333333
relationship,relationship--e419ef43-f996-416c-ab32-c6319dd225dc,relationship--4b57f623-fb5f-4936-9c7a-bbc8ff0b4fb9,79.87301587301587
relationship,relationship--b2215ed7-6c1e-46a5-a3bd-a90938b571de,relationship--3b5133b1-a6a9-45f7-8b32-2dee9fc5ca38,37.09090909090909
relationship,relationship--d39c4406-1f4e-408e-aa25-748885160a13,relationship--3b5133b1-a6a9-45f7-8b32-2dee9fc5ca38,81.7989417989418
relationship,relationship--de1228ae-d48e-4b14-b603-9bf48b453f18,relationship--428c9341-0016-4bb2-a5b6-3bde5bd212b2,37.333333333333336
relationship,relationship--a40c1a80-48c4-4d8d-a631-8e4e7b1b44d2,relationship--428c9341-0016-4bb2-a5b6-3bde5bd212b2,82.30576441102757
relationship,relationship--0fbb259b-7a0b-4d0f-a61e-cf1c79a75c3a,relationship--00452ca2-013d-452e-a8b1-18e4b8771852,35.483870967741936
relationship,relationship--010acad3-8a8a-4fdb-b88d-a27d65cabc0c,relationship--00452ca2-013d-452e-a8b1-18e4b8771852,84.67532467532467
relationship,relationship--80b68e13-cd3a-40ac-be32-32094eebf84a,relationship--9bfcbd6d-c383-4efc-8782-56e0212e84b7,36.11267605633803
relationship,relationship--b7b341ed-2626-4820-9a0a-c5d4b16cb40b,relationship--9bfcbd6d-c383-4efc-8782-56e0212e84b7,82.76190476190476
