Type Object,Object ID (Generated),Object ID (Ground Truth),Match Score (%)
relationship,relationship--5d1c6d5c-0fe6-482f-af94-0e3c1a05159d,relationship--ca112cb2-a90a-4af0-b817-3eec0988ed70,37.647058823529406
relationship,relationship--c2005294-8eef-40b8-8f0d-8911fcbc5dbe,relationship--ee2708b2-c6f0-44aa-8b51-7f3aff379b8b,0.0
relationship,relationship--620601de-371a-4427-ad8f-cb59af9d56c4,relationship--ee2708b2-c6f0-44aa-8b51-7f3aff379b8b,0.0
relationship,relationship--78bf68c6-4de9-43fc-9ee3-22f87319390c,relationship--ee2708b2-c6f0-44aa-8b51-7f3aff379b8b,0.0
relationship,relationship--eacde7c8-23c4-42fd-80a9-22a6a6662f8a,relationship--ee2708b2-c6f0-44aa-8b51-7f3aff379b8b,0.0
relationship,relationship--f23d4997-6f74-4d94-ae9c-13d6a7424d1d,relationship--c6da2a63-d183-45e0-b553-17687b5ef87f,37.647058823529406
relationship,relationship--e5d92b12-17b4-4674-91b5-b0d579cc84e4,relationship--c6da2a63-d183-45e0-b553-17687b5ef87f,37.647058823529406
relationship,relationship--41381446-5a55-4f3e-96ad-de827a16f247,relationship--ee2708b2-c6f0-44aa-8b51-7f3aff379b8b,0.0
relationship,relationship--68384cbb-fa78-4b1e-959e-97187eb4b2d5,relationship--ee2708b2-c6f0-44aa-8b51-7f3aff379b8b,0.0
relationship,relationship--29f01925-4f95-4db5-9b63-95e49fdd6b62,relationship--ee2708b2-c6f0-44aa-8b51-7f3aff379b8b,0.0
relationship,relationship--c596d398-46e6-412a-ae60-51f7c98e25f9,relationship--ee2708b2-c6f0-44aa-8b51-7f3aff379b8b,0.0
relationship,relationship--e65aa2e5-0b24-4dfa-80be-487c3f2209ca,relationship--1c51877f-2ef7-421d-a741-8377a1fe590e,89.07563025210084
relationship,relationship--4b3e34ba-20bf-4bfb-af8f-550cb05ace9a,relationship--fa4af02a-a79d-4714-b81f-98ef23123771,51.42857142857144
relationship,relationship--3a1bfd4e-5ed5-4dc5-94f6-739e20db1883,relationship--fa4af02a-a79d-4714-b81f-98ef23123771,51.42857142857144
relationship,relationship--a045f805-0ac1-475e-8678-645d5b91b815,relationship--ca112cb2-a90a-4af0-b817-3eec0988ed70,89.07563025210084
relationship,relationship--05e6a56b-25b1-4080-8371-d73308bce41d,relationship--fa4af02a-a79d-4714-b81f-98ef23123771,51.42857142857144
relationship,relationship--4c8f4ee1-2927-462b-933f-651b4a6ca75c,relationship--fa4af02a-a79d-4714-b81f-98ef23123771,51.42857142857144
relationship,relationship--85339bd7-2403-456d-b492-f1a944cfb678,relationship--c6da2a63-d183-45e0-b553-17687b5ef87f,89.07563025210084
relationship,relationship--1332298c-eb61-4c4e-9d66-fb2b7b1c3bdc,relationship--fa4af02a-a79d-4714-b81f-98ef23123771,51.42857142857144
relationship,relationship--f981733d-6092-4235-863d-b0fa0f53b0a9,relationship--fa4af02a-a79d-4714-b81f-98ef23123771,51.42857142857144
relationship,relationship--e430bcd7-c774-4942-9f29-48665429c51b,relationship--fa4af02a-a79d-4714-b81f-98ef23123771,51.42857142857144
relationship,relationship--838286e0-57cd-40fd-a824-c145e8201699,relationship--ee2708b2-c6f0-44aa-8b51-7f3aff379b8b,0.0
relationship,relationship--780ccd4d-0698-4259-a3ec-6bdd85005402,relationship--ee2708b2-c6f0-44aa-8b51-7f3aff379b8b,0.0
relationship,relationship--a6f7bf24-eb77-41a2-9e63-d6f5b47436e8,relationship--ee2708b2-c6f0-44aa-8b51-7f3aff379b8b,0.0
relationship,relationship--b77ea310-7e7d-43e1-87ec-08eaeb1513c0,relationship--fa4af02a-a79d-4714-b81f-98ef23123771,51.42857142857144
relationship,relationship--0fcee6e5-0bdf-46c7-ab67-d1fca483c425,relationship--ee2708b2-c6f0-44aa-8b51-7f3aff379b8b,0.0
relationship,relationship--908a2f15-0c51-469c-abb4-e6f4c3f34247,relationship--ee2708b2-c6f0-44aa-8b51-7f3aff379b8b,0.0
relationship,relationship--5472286d-df61-4c38-8b53-0489c1f46d9f,relationship--ee2708b2-c6f0-44aa-8b51-7f3aff379b8b,0.0
relationship,relationship--c0759d06-90ee-49d6-afa2-30156ed0131e,relationship--fa4af02a-a79d-4714-b81f-98ef23123771,51.42857142857144
relationship,relationship--cd04a4d2-98af-47c4-8fd1-1d61268245de,relationship--ee2708b2-c6f0-44aa-8b51-7f3aff379b8b,0.0
relationship,relationship--d3e7adc8-1945-4462-b19e-1849317dee80,relationship--ee2708b2-c6f0-44aa-8b51-7f3aff379b8b,0.0
relationship,relationship--16a63b5b-d990-44ff-b778-4211253e2a27,relationship--ee2708b2-c6f0-44aa-8b51-7f3aff379b8b,0.0
relationship,relationship--e7f785ad-f7ab-41be-a897-6ec0fd5274d0,relationship--fa4af02a-a79d-4714-b81f-98ef23123771,51.42857142857144
relationship,relationship--78a5e43b-e12d-4bcb-8d4a-45d51819de0e,relationship--ee2708b2-c6f0-44aa-8b51-7f3aff379b8b,0.0
relationship,relationship--d2d2fe1e-a483-4135-a469-e3b9841a57d8,relationship--ee2708b2-c6f0-44aa-8b51-7f3aff379b8b,0.0
relationship,relationship--2090209c-66de-496c-82c3-779be3033d80,relationship--ee2708b2-c6f0-44aa-8b51-7f3aff379b8b,0.0
relationship,relationship--ac2eb100-4898-4a4d-8744-7dd8062b7e9d,relationship--fa4af02a-a79d-4714-b81f-98ef23123771,51.42857142857144
relationship,relationship--95d03409-1158-41b5-89af-60e4b437d949,relationship--ee2708b2-c6f0-44aa-8b51-7f3aff379b8b,0.0
relationship,relationship--aa974471-47bf-4052-83c9-cf63909db358,relationship--ee2708b2-c6f0-44aa-8b51-7f3aff379b8b,0.0
relationship,relationship--5fcece8f-3dfc-4943-b1c6-fd78f4869720,relationship--ee2708b2-c6f0-44aa-8b51-7f3aff379b8b,0.0
relationship,relationship--1defeb8a-8ec8-4a0a-b702-1ba78af4f6ff,relationship--fa4af02a-a79d-4714-b81f-98ef23123771,51.42857142857144
relationship,relationship--b0beb737-1198-4da3-9263-32d571f0227d,relationship--ee2708b2-c6f0-44aa-8b51-7f3aff379b8b,0.0
relationship,relationship--31fadd16-c06d-43c1-baa7-6b4e3c0b4d1f,relationship--ee2708b2-c6f0-44aa-8b51-7f3aff379b8b,0.0
relationship,relationship--8e83895d-849f-4c57-a92f-5396e3fe9c84,relationship--ee2708b2-c6f0-44aa-8b51-7f3aff379b8b,0.0
relationship,relationship--2980275f-84a7-4490-b6dd-0eb6c24d7608,relationship--fa4af02a-a79d-4714-b81f-98ef23123771,89.07563025210084
relationship,relationship--caec4069-cdb4-458d-b134-a2e6c7e12b4f,relationship--fa4af02a-a79d-4714-b81f-98ef23123771,57.647058823529406
relationship,relationship--b4002d2a-1be3-4226-b3df-79977cd05f82,relationship--fa4af02a-a79d-4714-b81f-98ef23123771,37.647058823529406
relationship,relationship--ff75c140-91db-45e7-be27-85dc1ca825bf,relationship--fa4af02a-a79d-4714-b81f-98ef23123771,37.647058823529406
relationship,relationship--175400c3-5bd4-4996-b395-5e1e1391efb6,relationship--fa4af02a-a79d-4714-b81f-98ef23123771,37.647058823529406
relationship,relationship--2264a889-9b04-47c2-815d-0ef6d9c827ac,relationship--fa4af02a-a79d-4714-b81f-98ef23123771,51.42857142857144
relationship,relationship--7d7ae7bd-a0be-40c2-a438-8d52ebf04c49,relationship--f97af28b-1001-4fea-8b82-90a736e621a9,30.877192982456137
