Type Object,Object ID (Generated),Object ID (Ground Truth),Match Score (%)
relationship,relationship--92238479-0c12-40de-8b09-e1e37af24599,relationship--e65aa2e5-0b24-4dfa-80be-487c3f2209ca,51.42857142857144
relationship,relationship--0e25cb5d-73ff-4868-a826-47aaeef72e7f,relationship--e65aa2e5-0b24-4dfa-80be-487c3f2209ca,51.42857142857144
relationship,relationship--3fa14382-7699-4d62-9b79-a5be9c5d5a27,relationship--e65aa2e5-0b24-4dfa-80be-487c3f2209ca,51.42857142857144
relationship,relationship--1bbab16b-594e-450c-b2e5-7304f087b4ea,relationship--e65aa2e5-0b24-4dfa-80be-487c3f2209ca,51.42857142857144
relationship,relationship--31138953-dc47-4c3b-aaee-446fde178f40,relationship--e65aa2e5-0b24-4dfa-80be-487c3f2209ca,51.42857142857144
relationship,relationship--aaae2189-618f-41f7-b08b-4f2e0f986854,relationship--e65aa2e5-0b24-4dfa-80be-487c3f2209ca,51.42857142857144
relationship,relationship--b867f08f-5ea6-4382-b843-59ecb804ffe5,relationship--e65aa2e5-0b24-4dfa-80be-487c3f2209ca,51.42857142857144
relationship,relationship--11ead563-492f-4d17-a677-51f85038568e,relationship--e65aa2e5-0b24-4dfa-80be-487c3f2209ca,51.42857142857144
relationship,relationship--e63b5e48-9079-4b4f-98b4-3d47e0db9b05,relationship--85339bd7-2403-456d-b492-f1a944cfb678,89.07563025210084
relationship,relationship--1c4c365c-70d8-46f7-893d-7112c4281f31,relationship--e65aa2e5-0b24-4dfa-80be-487c3f2209ca,51.42857142857144
relationship,relationship--597d5dd3-b3d2-46e0-8a5b-1b3c69bfc324,relationship--e65aa2e5-0b24-4dfa-80be-487c3f2209ca,51.42857142857144
relationship,relationship--aa26bcfd-7171-4878-9a64-4bdf7b56f65c,relationship--e65aa2e5-0b24-4dfa-80be-487c3f2209ca,51.42857142857144
relationship,relationship--032b24b7-2fd9-45ec-a58a-929fa7b0c2cd,relationship--e65aa2e5-0b24-4dfa-80be-487c3f2209ca,51.42857142857144
relationship,relationship--b88ee542-da94-4e54-8835-f7869574615b,relationship--e65aa2e5-0b24-4dfa-80be-487c3f2209ca,51.42857142857144
relationship,relationship--5a64aa0b-140a-450e-84fa-f81916b8a448,relationship--e65aa2e5-0b24-4dfa-80be-487c3f2209ca,51.42857142857144
relationship,relationship--b4388e70-1def-4d96-b726-8eefcca4ef39,relationship--e65aa2e5-0b24-4dfa-80be-487c3f2209ca,51.42857142857144
relationship,relationship--5815419e-f034-45ec-ac99-f57008cbe073,relationship--e65aa2e5-0b24-4dfa-80be-487c3f2209ca,51.42857142857144
relationship,relationship--5383d828-e954-41b6-8fa2-b1d83d6ec2bf,relationship--a045f805-0ac1-475e-8678-645d5b91b815,89.07563025210084
relationship,relationship--882b7579-69ca-492b-ac3f-e2808f6fbbc8,relationship--e65aa2e5-0b24-4dfa-80be-487c3f2209ca,51.42857142857144
relationship,relationship--7d274d73-18e0-4d01-b70b-2a967b96a0d5,relationship--e65aa2e5-0b24-4dfa-80be-487c3f2209ca,51.42857142857144
relationship,relationship--fdaa83d4-d2c7-4252-8616-4351e26462e1,relationship--e65aa2e5-0b24-4dfa-80be-487c3f2209ca,51.42857142857144
relationship,relationship--f923ab87-a58a-47e3-9b40-e00769e1a9f4,relationship--e65aa2e5-0b24-4dfa-80be-487c3f2209ca,51.42857142857144
relationship,relationship--b5bdcd3a-cdf3-4557-923e-4b87aad21a5d,relationship--e65aa2e5-0b24-4dfa-80be-487c3f2209ca,51.42857142857144
relationship,relationship--85e6df0b-c4f8-4627-90b7-56872cdcb029,relationship--e65aa2e5-0b24-4dfa-80be-487c3f2209ca,51.42857142857144
relationship,relationship--2ad33ed1-0e80-44ea-8501-a00152a2c9c0,relationship--e65aa2e5-0b24-4dfa-80be-487c3f2209ca,51.42857142857144
relationship,relationship--ff747b72-f071-488e-b322-19aba36ded83,relationship--e65aa2e5-0b24-4dfa-80be-487c3f2209ca,51.42857142857144
relationship,relationship--25f12e82-2a5e-470f-963c-8ae89efcceb7,relationship--e65aa2e5-0b24-4dfa-80be-487c3f2209ca,51.42857142857144
relationship,relationship--623804a0-c81f-4e22-b50d-ea4bc81e4dc6,relationship--e65aa2e5-0b24-4dfa-80be-487c3f2209ca,51.42857142857144
relationship,relationship--70fa6183-27c4-46f7-bd7f-6664af97b459,relationship--e65aa2e5-0b24-4dfa-80be-487c3f2209ca,51.42857142857144
relationship,relationship--c532b2c3-a395-4b03-9a80-f914543b0419,relationship--e65aa2e5-0b24-4dfa-80be-487c3f2209ca,51.42857142857144
relationship,relationship--930b728f-158b-4052-9937-541e55d21c9e,relationship--e65aa2e5-0b24-4dfa-80be-487c3f2209ca,51.42857142857144
relationship,relationship--43a797a7-513f-4d2d-9cdb-c3c0841946da,relationship--e65aa2e5-0b24-4dfa-80be-487c3f2209ca,51.42857142857144
attack-pattern,attack-pattern--e25d7947-39ea-4d1b-9d16-27c0f8a5f3aa,attack-pattern--a9d4b653-6915-42af-98b2-5758c4ceee56,80.9090909090909
attack-pattern,attack-pattern--3c48d49c-29a8-44b6-bed6-2c8c3a326dfd,attack-pattern--e25d7947-39ea-4d1b-9d16-27c0f8a5f3aa,77.58620689655173
attack-pattern,attack-pattern--35ca7caf-bc9b-40ec-8e5f-380a0574163e,attack-pattern--493231c5-ec42-460f-a5d2-bfd7f3673a1c,75.0
attack-pattern,attack-pattern--881f247f-3f89-4b48-bb47-0f72a6b9817a,attack-pattern--7925f971-c167-4617-86e6-93f36347e820,56.666666666666664
attack-pattern,attack-pattern--5ed6a9ac-e1f7-45e8-bb7d-f889348d8599,attack-pattern--07df0ed4-3667-4677-9b43-bd6a7e3660df,71.11111111111111
